41,5361,40,0,1
68,5361,67,0,1
95,5361,96,1,0
151,5361,150,1,2
178,5361,177,1,2
205,5361,206,2,1
261,5361,260,1,2
288,5361,287,1,2
315,5361,316,2,1
371,5361,370,1,2
398,5361,397,1,2
425,5361,426,2,1
481,5361,480,1,2
508,5361,507,1,2
535,5361,536,2,1
591,5361,590,1,2
618,5361,617,1,2
645,5361,646,2,1
701,5361,700,1,2
728,5361,727,1,2
755,5361,756,2,1
811,5361,810,1,2
838,5361,837,1,2
865,5361,866,2,1
921,5361,920,1,2
948,5361,947,1,2
975,5361,976,2,1
1030,5361,1140,3,0
1031,5361,1030,1,2
1059,5361,1169,3,0
1060,5361,1170,3,0
1061,5361,1171,3,0
1062,5361,1172,3,0
1063,5361,1173,3,0
1064,5361,1174,3,0
1065,5361,1175,3,0
1066,5361,1176,3,0
1067,5361,1177,3,0
1068,5361,1178,3,0
1069,5361,1179,3,0
1070,5361,1180,3,0
1071,5361,1181,3,0
1072,5361,1182,3,0
1085,5361,1086,2,1
1842,5330,1732,0,3
1951,5305,1952,2,1
2454,5365,2344,0,3
3094,5359,2984,0,3
3602,5319,3492,0,3
3976,5317,4086,3,0
4001,5361,4000,1,2
4028,5361,4027,1,2
4029,5361,4030,2,1
4111,5361,4110,1,2
4138,5361,4137,1,2
4143,5361,4144,2,1
4221,5361,4220,1,2
4248,5361,4247,1,2
4255,5361,4256,2,1
4331,5361,4330,1,2
4358,5361,4357,1,2
4368,5361,4369,2,1
4441,5361,4440,1,2
4468,5361,4467,1,2
4479,5361,4480,2,1
4482,5330,4592,3,0
4536,5320,4537,2,1
4551,5361,4550,1,2
4552,5323,4551,1,2
4578,5361,4577,1,2
4661,5361,4660,1,2
4688,5361,4687,1,2
4702,5361,4592,0,3
4771,5361,4770,1,2
4798,5361,4797,1,2
4881,5361,4880,1,2
4908,5361,4907,1,2
4926,5361,4816,0,3
4991,5361,4990,1,2
5018,5361,5017,1,2
5039,5361,4929,0,3
5095,5294,5205,3,0
5101,5361,5100,1,2
5128,5361,5127,1,2
5151,5361,5041,0,3
5211,5361,5210,1,2
5238,5361,5237,1,2
5265,5361,5266,2,1
5282,5361,2872,0,4
5297,5361,3086,0,4
5331,5361,2872,0,4
5347,5361,2872,0,4
5360,5361,2102,0,4
5361,5282,2763,0,4
5361,5297,2763,0,4
5361,5331,2763,0,4
5361,5347,2763,0,4
5361,5360,2763,0,4
5361,5364,1140,0,4
5361,5369,1140,0,4
