10,1235,1235,5,1,1132,3,3
11,1235,1133,3,3
21,1235,1143,3,3
22,1235,1144,3,3
23,1235,1145,3,3
24,1235,1146,3,3
138,1184,139,2,1
174,1184,175,2,1
314,1184,280,0,3
348,1184,314,0,3
384,1184,350,0,3
418,1184,384,0,3
454,1184,420,0,3
488,1172,487,1,2
489,1184,455,0,3
527,1184,528,2,1
544,1184,1184,5,1
545,1184,544,1,1
561,1184,562,2,1
595,1184,596,2,1
629,1184,630,2,1
663,1184,664,2,1
694,1184,728,3,0
726,1184,760,3,0
759,1184,793,3,0
791,1184,825,3,0
825,1184,859,3,0
891,1184,925,3,0
957,1184,958,2,1
989,1184,990,2,1
1022,1184,1023,2,1
1061,1174,1027,0,3
1133,1235,1235,5,1,1132,1,2
1184,1156,544,0,4
1184,1158,544,0,4
1184,1162,544,0,4
1184,1163,544,0,4
1184,1166,544,0,4
1184,1169,544,0,4
1184,1171,544,0,4
1184,1175,544,0,4
1184,1176,544,0,4
1184,1179,544,0,4
1184,1181,544,0,4
1184,1187,544,0,4
1184,1189,544,0,4
1184,1196,544,0,4
1184,1197,544,0,4
1184,1198,544,0,4
1184,1199,544,0,4
1184,1200,48,0,4
1184,1201,544,0,4
1184,1203,544,0,4
1184,1207,544,0,4
1184,1209,544,0,4
1184,1211,544,0,4
1184,1214,48,0,4
1184,1217,48,0,4
1184,1221,544,0,4
1184,1223,544,0,4
1184,1224,544,0,4
1184,1233,544,0,4
1184,1237,544,0,4
1184,1238,544,0,4
1184,1239,48,0,4
1184,1241,544,0,4
1184,1242,544,0,4
1184,1243,544,0,4
1184,1248,544,0,4
1184,1249,544,0,4
1184,1251,544,0,4
1184,1255,544,0,4
1200,1184,47,0,4
1211,1235,548,0,4
1214,1184,47,0,4
1217,1184,47,0,4
1235,1157,1133,0,4
1235,1160,1133,0,4
1235,1166,1133,0,4
1235,1167,1133,0,4
1235,1169,1133,0,4
1235,1171,1133,0,4
1235,1173,1133,0,4
1235,1175,1133,0,4
1235,1181,1133,0,4
1235,1182,1133,0,4
1235,1184,1133,0,4
1235,1186,1133,0,4
1235,1191,1133,0,4
1235,1192,1133,0,4
1235,1194,1133,0,4
1235,1196,1133,0,4
1235,1197,1133,0,4
1235,1198,1133,0,4
1235,1200,1133,0,4
1235,1201,1133,0,4
1235,1202,1133,0,4
1235,1203,1133,0,4
1235,1204,1133,0,4
1235,1205,1133,0,4
1235,1211,310,0,4
1235,1214,1133,0,4
1235,1217,1133,0,4
1235,1219,1133,0,4
1235,1233,1133,0,4
1235,1238,1133,0,4
1235,1240,1133,0,4
1235,1242,1133,0,4
1235,1245,1133,0,4
1235,1251,1133,0,4
1235,1255,1133,0,4
1239,1184,1090,0,4
