29,1197,30,1,0
63,1197,64,2,1
97,1197,98,2,1
131,1197,132,2,1
155,1161,189,3,0
165,1197,166,2,1
181,1197,1197,5,1,182,2,1
182,1197,1197,5,1,181,1,2
199,1197,200,2,1
207,1197,208,2,1
214,1178,213,1,2
277,1197,278,2,1
382,1197,348,0,3
416,1197,382,0,3
486,1197,452,0,3
638,1251,639,2,1
860,1197,894,3,0
893,1197,927,3,0
992,1197,993,2,1
1057,1197,1058,2,1
1090,1197,1091,2,1
1151,1197,1152,2,1
1165,1197,1126,0,4
1170,1197,10,0,4
1182,1250,712,0,4
1185,1197,133,0,4
1188,1197,68,0,4
1195,1197,45,0,4
1197,1165,181,0,4
1197,1170,181,0,4
1197,1177,181,0,4
1197,1180,181,0,4
1197,1183,181,0,4
1197,1185,181,0,4
1197,1188,181,0,4
1197,1195,181,0,4
1197,1210,181,0,4
1197,1212,181,0,4
1197,1225,181,0,4
1197,1235,181,0,4
1197,1241,181,0,4
1197,1244,181,0,4
1197,1246,181,0,4
1197,1250,181,0,4
1197,1253,181,0,4
1197,1254,181,0,4
1212,1197,1059,0,4
1225,1230,174,0,4
1230,1225,1125,0,4
1241,1197,249,0,4
1246,1197,235,0,4
1250,1182,826,0,4
1250,1197,1093,0,4
1253,1197,68,0,4
