315,1230,349,3,0
381,1230,415,3,0
415,1230,449,3,0
446,1230,447,2,1
447,1230,448,2,1
479,1230,480,2,1
539,1230,540,2,1
554,1209,553,1,2
573,1230,574,2,1
607,1230,608,2,1
641,1230,642,2,1
675,1230,676,2,1
709,1230,710,2,1
743,1230,744,2,1
755,1230,789,3,0
756,1230,790,3,0
757,1230,791,3,0
758,1230,792,3,0
777,1230,778,2,1
792,1230,1230,5,1,793,2,1
793,1230,1230,5,1,792,1,2
810,1230,811,2,1
820,1230,821,2,1
856,1230,857,2,1
960,1230,926,0,3
995,1230,961,0,3
1171,1230,580,0,4
1193,1230,792,0,4
1197,1230,580,0,4
1204,1230,679,0,4
1212,1230,792,0,4
1219,1230,679,0,4
1230,1156,792,0,4
1230,1158,792,0,4
1230,1162,792,0,4
1230,1163,792,0,4
1230,1171,792,0,4
1230,1173,792,0,4
1230,1175,792,0,4
1230,1179,792,0,4
1230,1181,792,0,4
1230,1182,792,0,4
1230,1187,792,0,4
1230,1189,792,0,4
1230,1193,792,0,4
1230,1196,792,0,4
1230,1197,792,0,4
1230,1198,792,0,4
1230,1199,792,0,4
1230,1201,792,0,4
1230,1202,792,0,4
1230,1203,792,0,4
1230,1204,792,0,4
1230,1207,792,0,4
1230,1209,792,0,4
1230,1211,792,0,4
1230,1212,792,0,4
1230,1219,792,0,4
1230,1221,792,0,4
1230,1223,792,0,4
1230,1224,792,0,4
1230,1237,792,0,4
1230,1241,792,0,4
1230,1242,792,0,4
1230,1243,792,0,4
1230,1249,792,0,4
1230,1251,792,0,4
1230,1255,792,0,4
1255,1230,580,0,4
