0,1,0.022944,0cff00
0,34,0.0,0000ff
1,2,0.022944,0cff00
1,35,0.0,0000ff
2,3,0.022944,0cff00
2,36,0.0,0000ff
3,4,0.077136,27ff00
3,37,0.001488,01ff00
4,5,0.077632,28ff00
4,38,0.156255,50ff00
5,6,0.077632,28ff00
5,39,0.049856,19ff00
6,7,0.078128,28ff00
6,40,0.231296,76ff00
7,8,0.082499,2aff00
7,41,0.207495,6aff00
8,9,0.345024,b0ff00
8,42,0.350305,b3ff00
9,10,0.340805,aeff00
9,43,0.0,0000ff
10,11,0.080736,29ff00
10,44,0.137664,46ff00
11,12,0.149568,4cff00
11,45,0.091776,2fff00
12,13,0.377243,c0ff00
12,46,0.073136,25ff00
13,14,0.420402,d6ff00
13,47,0.0,0000ff
14,15,0.460951,ebff00
14,48,0.0,0000ff
15,16,0.515579,fff700
15,49,0.0,0000ff
16,17,0.558732,ffe100
16,50,0.0,0000ff
17,18,0.589087,ffd200
17,51,0.0,0000ff
18,19,0.574283,ffd900
18,52,0.0,0000ff
19,20,0.591542,ffd000
19,53,0.0,0000ff
20,21,0.577183,ffd800
20,54,0.0,0000ff
21,22,0.151296,4dff00
21,55,0.080304,29ff00
22,23,0.276253,8dff00
22,56,0.152976,4eff00
23,24,0.221691,71ff00
23,57,0.0,0000ff
24,25,0.188679,60ff00
24,58,0.00216,01ff00
25,26,0.001488,01ff00
25,59,0.0,0000ff
26,27,0.001488,01ff00
26,60,0.185979,5fff00
27,28,0.001488,01ff00
27,61,0.0,0000ff
28,29,0.000992,01ff00
28,62,0.001728,01ff00
29,30,0.000992,01ff00
29,63,0.001296,01ff00
30,31,0.000992,01ff00
30,64,0.0,0000ff
31,32,0.011472,06ff00
31,65,0.0,0000ff
32,33,0.022944,0cff00
32,66,0.0,0000ff
33,0,0.022944,0cff00
33,67,0.0,0000ff
34,35,0.0,0000ff
34,68,0.0,0000ff
35,36,0.048368,19ff00
35,69,0.0,0000ff
36,37,0.048928,19ff00
36,70,0.0,0000ff
37,38,0.058912,1eff00
37,71,0.0,0000ff
38,39,0.034416,12ff00
38,72,0.115152,3bff00
39,40,0.0,0000ff
39,73,0.118688,3dff00
40,41,0.0,0000ff
40,74,0.23328,77ff00
41,42,0.0,0000ff
41,75,0.207442,6aff00
42,43,0.034416,12ff00
42,76,0.10368,35ff00
43,44,0.047744,18ff00
43,77,0.002416,01ff00
44,45,0.105104,36ff00
44,78,0.266336,88ff00
45,46,0.162464,53ff00
45,79,0.034416,12ff00
46,47,0.13952,47ff00
46,80,0.073136,25ff00
47,48,0.13952,47ff00
47,81,0.0,0000ff
48,49,0.150992,4dff00
48,82,0.0,0000ff
49,50,0.156135,50ff00
49,83,0.0,0000ff
50,51,0.18528,5eff00
50,84,0.0,0000ff
51,52,0.162336,53ff00
51,85,0.0,0000ff
52,53,0.135125,45ff00
52,86,0.0,0000ff
53,54,0.139392,47ff00
53,87,0.0,0000ff
54,55,0.0,0000ff
54,88,0.0,0000ff
55,56,0.648291,ffb300
55,89,0.387168,c5ff00
56,57,0.337898,acff00
56,90,0.310394,9eff00
57,58,0.306277,9cff00
57,91,0.0,0000ff
58,59,0.15994,52ff00
58,92,0.0,0000ff
59,60,0.0,0000ff
59,93,0.143102,49ff00
60,61,0.0,0000ff
60,94,0.163323,53ff00
61,62,0.0,0000ff
61,95,0.0,0000ff
62,63,0.0,0000ff
62,96,0.024672,0dff00
63,64,0.0,0000ff
63,97,0.001296,01ff00
64,65,0.0,0000ff
64,98,0.0,0000ff
65,66,0.0,0000ff
65,99,0.0,0000ff
66,67,0.0,0000ff
66,100,0.0,0000ff
67,34,0.0,0000ff
67,101,0.0,0000ff
68,69,0.0,0000ff
68,102,0.0,0000ff
69,70,0.128176,41ff00
69,103,0.0,0000ff
70,71,0.15112,4dff00
70,104,0.0,0000ff
71,72,0.193897,63ff00
71,105,0.0,0000ff
72,73,0.220448,70ff00
72,106,0.115152,3bff00
73,74,0.234823,78ff00
73,107,0.100361,33ff00
74,75,0.186032,5fff00
74,108,0.232848,77ff00
75,76,0.186032,5fff00
75,109,0.000432,00ff00
76,77,0.0,0000ff
76,110,0.104672,35ff00
77,78,0.080304,29ff00
77,111,0.002416,01ff00
78,79,0.103248,35ff00
78,112,0.253281,81ff00
79,80,0.103248,35ff00
79,113,0.034416,12ff00
80,81,0.173376,58ff00
80,114,0.004304,02ff00
81,82,0.173376,58ff00
81,115,0.0,0000ff
82,83,0.173376,58ff00
82,116,0.0,0000ff
83,84,0.173808,59ff00
83,117,0.0,0000ff
84,85,0.158688,51ff00
84,118,0.0,0000ff
85,86,0.14572,4aff00
85,119,0.0,0000ff
86,87,0.116448,3bff00
86,120,0.0,0000ff
87,88,0.116448,3bff00
87,121,0.0,0000ff
88,89,0.116448,3bff00
88,122,0.175008,59ff00
89,90,0.022944,0cff00
89,123,0.085488,2cff00
90,91,0.05736,1dff00
90,124,0.0,0000ff
91,92,0.062745,20ff00
91,125,0.0,0000ff
92,93,0.093264,30ff00
