0,1,0.103464,35ff00
0,34,0.0,0000ff
1,2,0.103464,35ff00
1,35,0.0,0000ff
2,3,0.103464,35ff00
2,36,0.0,0000ff
3,4,0.189479,61ff00
3,37,0.044353,17ff00
4,5,0.197862,65ff00
4,38,0.12488,40ff00
5,6,0.131504,43ff00
5,39,0.07596,27ff00
6,7,0.07272,25ff00
6,40,0.163328,53ff00
7,8,0.07608,27ff00
7,41,0.192128,62ff00
8,9,0.199871,66ff00
8,42,0.245399,7dff00
9,10,0.194351,63ff00
9,43,0.0,0000ff
10,11,0.088693,2dff00
10,44,0.173592,59ff00
11,12,0.12392,3fff00
11,45,0.07016,24ff00
12,13,0.167736,56ff00
12,46,0.100112,33ff00
13,14,0.156264,50ff00
13,47,0.0,0000ff
14,15,0.164696,54ff00
14,48,0.0,0000ff
15,16,0.17304,58ff00
15,49,0.0,0000ff
16,17,0.184728,5eff00
16,50,0.0,0000ff
17,18,0.201936,67ff00
17,51,0.0,0000ff
18,19,0.229904,75ff00
18,52,0.0,0000ff
19,20,0.224136,72ff00
19,53,0.0,0000ff
20,21,0.212664,6cff00
20,54,0.0,0000ff
21,22,0.000432,00ff00
21,55,0.034632,12ff00
22,23,0.127056,41ff00
22,56,0.071781,25ff00
23,24,0.126624,41ff00
23,57,0.0,0000ff
24,25,0.144048,49ff00
24,58,0.0408,15ff00
25,26,0.050142,1aff00
25,59,0.0,0000ff
26,27,0.093944,30ff00
26,60,0.210024,6bff00
27,28,0.093944,30ff00
27,61,0.0,0000ff
28,29,0.09968,33ff00
28,62,0.041016,15ff00
29,30,0.116424,3bff00
29,63,0.028896,0fff00
30,31,0.123532,3fff00
30,64,0.0,0000ff
31,32,0.115928,3bff00
31,65,0.0,0000ff
32,33,0.114936,3bff00
32,66,0.0,0000ff
33,0,0.1092,38ff00
33,67,0.0,0000ff
34,35,0.005736,03ff00
34,68,0.0,0000ff
35,36,0.157192,50ff00
35,69,0.0,0000ff
36,37,0.13534,45ff00
36,70,0.0,0000ff
37,38,0.08768,2dff00
37,71,0.0,0000ff
38,39,0.022944,0cff00
38,72,0.06588,22ff00
39,40,0.0,0000ff
39,73,0.093384,30ff00
40,41,0.0,0000ff
40,74,0.153359,4eff00
41,42,0.0,0000ff
41,75,0.18922,61ff00
42,43,0.035344,12ff00
42,76,0.05912,1eff00
43,44,0.122656,3fff00
43,77,0.069576,23ff00
44,45,0.225836,73ff00
44,78,0.123264,3fff00
45,46,0.260843,85ff00
45,79,0.05252,1bff00
46,47,0.306317,9cff00
46,80,0.082376,2aff00
47,48,0.329341,a8ff00
47,81,0.0,0000ff
48,49,0.313049,a0ff00
48,82,0.0,0000ff
49,50,0.332239,a9ff00
49,83,0.0,0000ff
50,51,0.349015,b2ff00
50,84,0.0,0000ff
51,52,0.337543,acff00
51,85,0.0,0000ff
52,53,0.34526,b0ff00
52,86,0.0,0000ff
53,54,0.349135,b2ff00
53,87,0.0,0000ff
54,55,0.0,0000ff
54,88,0.040152,14ff00
55,56,0.341096,aeff00
55,89,0.268391,89ff00
56,57,0.218832,70ff00
56,90,0.140968,48ff00
57,58,0.21288,6dff00
57,91,0.0,0000ff
58,59,0.108435,37ff00
58,92,0.0,0000ff
59,60,0.0,0000ff
59,93,0.107015,37ff00
60,61,0.0,0000ff
60,94,0.201385,67ff00
61,62,0.0,0000ff
61,95,0.0,0000ff
62,63,0.005736,03ff00
62,96,0.052488,1bff00
63,64,0.005736,03ff00
63,97,0.028896,0fff00
64,65,0.005736,03ff00
64,98,0.0,0000ff
65,66,0.005736,03ff00
65,99,0.0,0000ff
66,67,0.005736,03ff00
66,100,0.0,0000ff
67,34,0.005736,03ff00
67,101,0.0,0000ff
68,69,0.0,0000ff
68,102,0.0,0000ff
69,70,0.23604,78ff00
69,103,0.0,0000ff
70,71,0.241776,7bff00
70,104,0.0,0000ff
71,72,0.247512,7eff00
71,105,0.0,0000ff
72,73,0.247512,7eff00
72,106,0.066096,22ff00
73,74,0.195456,64ff00
73,107,0.145224,4aff00
74,75,0.126408,40ff00
74,108,0.178896,5bff00
75,76,0.074568,26ff00
75,109,0.011688,06ff00
76,77,0.057856,1eff00
76,110,0.0878,2dff00
77,78,0.074568,26ff00
77,111,0.040896,15ff00
78,79,0.150216,4dff00
78,112,0.047616,18ff00
79,80,0.20252,67ff00
79,113,0.02316,0cff00
80,81,0.243168,7cff00
80,114,0.048907,19ff00
81,82,0.242952,7cff00
81,115,0.0,0000ff
82,83,0.265986,88ff00
82,116,0.0,0000ff
83,84,0.266111,88ff00
83,117,0.0,0000ff
84,85,0.266111,88ff00
84,118,0.0,0000ff
85,86,0.249119,7fff00
85,119,0.0,0000ff
86,87,0.237648,79ff00
86,120,0.0,0000ff
87,88,0.237864,79ff00
87,121,0.0,0000ff
88,89,0.233185,77ff00
88,122,0.040584,15ff00
89,90,0.011688,06ff00
89,123,0.11096,39ff00
90,91,0.052488,1bff00
90,124,0.074791,26ff00
91,92,0.052488,1bff00
91,125,0.0,0000ff
92,93,0.041016,15ff00
92,126,0.0,0000ff
93,94,0.052488,1bff00
93,127,0.098439,32ff00
94,95,0.07056,24ff00
94,128,0.140544,48ff00
95,96,0.076296,27ff00
95,129,0.0,0000ff
96,97,0.105624,36ff00
96,130,0.017424,09ff00
97,98,0.142724,49ff00
97,131,0.000216,00ff00
98,99,0.141256,48ff00
98,132,0.0,0000ff
99,100,0.162552,53ff00
99,133,0.023808,0cff00
100,101,0.179544,5cff00
100,134,0.0,0000ff
101,68,0.1743,59ff00
101,135,0.0,0000ff
102,103,0.0,0000ff
102,136,0.0,0000ff
103,104,0.0,0000ff
103,137,0.0,0000ff
104,105,0.0,0000ff
104,138,0.0,0000ff
105,106,0.0,0000ff
105,139,0.0,0000ff
106,107,0.0,0000ff
106,140,0.066312,22ff00
107,108,0.0,0000ff
107,141,0.145224,4aff00
108,109,0.0,0000ff
108,142,0.13344,44ff00
109,110,0.20784,6aff00
109,143,0.011688,06ff00
110,111,0.1694,56ff00
110,144,0.279343,8eff00
111,112,0.175136,59ff00
111,145,0.03229,10ff00
112,113,0.210695,6bff00
112,146,0.023376,0cff00
113,114,0.227773,74ff00
113,147,0.017208,09ff00
114,115,0.247087,7eff00
114,148,0.0,0000ff
115,116,0.236271,78ff00
115,149,0.0,0000ff
116,117,0.270575,8aff00
116,150,0.0,0000ff
117,118,0.261919,86ff00
117,151,0.0,0000ff
118,119,0.294184,96ff00
118,152,0.0,0000ff
119,120,0.298879,98ff00
119,153,0.0,0000ff
120,121,0.316395,a1ff00
120,154,0.0,0000ff
121,122,0.321639,a4ff00
121,155,0.0,0000ff
122,123,0.139304,47ff00
122,156,0.000216,00ff00
123,124,0.353296,b4ff00
123,157,0.135016,45ff00
124,125,0.223679,72ff00
124,158,0.040584,15ff00
125,126,0.223463,72ff00
125,159,0.0,0000ff
126,127,0.229199,75ff00
126,160,0.0,0000ff
127,128,0.0,0000ff
127,161,0.283135,90ff00
128,129,0.0,0000ff
128,162,0.134902,45ff00
129,130,0.0,0000ff
129,163,0.0,0000ff
130,131,0.0,0000ff
130,164,0.017424,09ff00
131,132,0.0,0000ff
131,165,0.000216,00ff00
132,133,0.0,0000ff
132,166,0.0,0000ff
133,134,0.0,0000ff
133,167,0.023808,0cff00
134,135,0.0,0000ff
134,168,0.0,0000ff
135,102,0.0,0000ff
135,169,0.0,0000ff
136,137,0.151208,4dff00
136,170,0.0,0000ff
137,138,0.139736,47ff00
137,171,0.0,0000ff
138,139,0.12913,42ff00
138,172,0.0,0000ff
139,140,0.122528,3eff00
139,173,0.0,0000ff
140,141,0.069289,23ff00
140,174,0.005952,03ff00
141,142,0.032861,11ff00
141,175,0.075808,27ff00
142,143,0.017856,09ff00
142,176,0.06396,21ff00
