0,1,0.137098,46ff00
0,34,0.0,0000ff
1,2,0.140688,48ff00
1,35,0.0,0000ff
2,3,0.166451,55ff00
2,36,0.0,0000ff
3,4,0.22384,72ff00
3,37,0.138528,47ff00
4,5,0.259488,84ff00
4,38,0.174591,59ff00
5,6,0.234816,78ff00
5,39,0.200824,66ff00
6,7,0.164688,54ff00
6,40,0.220128,70ff00
7,8,0.186768,5fff00
7,41,0.291453,95ff00
8,9,0.359584,b7ff00
8,42,0.231982,76ff00
9,10,0.379008,c1ff00
9,43,0.0,0000ff
10,11,0.22056,70ff00
10,44,0.174928,59ff00
11,12,0.257071,83ff00
11,45,0.207048,6aff00
12,13,0.38216,c3ff00
12,46,0.162896,53ff00
13,14,0.376326,c0ff00
13,47,0.0,0000ff
14,15,0.369122,bcff00
14,48,0.0,0000ff
15,16,0.344851,b0ff00
15,49,0.0,0000ff
16,17,0.312768,a0ff00
16,50,0.0,0000ff
17,18,0.312768,a0ff00
17,51,0.0,0000ff
18,19,0.3132,a0ff00
18,52,0.0,0000ff
19,20,0.320207,a3ff00
19,53,0.0,0000ff
20,21,0.362804,b9ff00
20,54,0.0,0000ff
21,22,0.058224,1eff00
21,55,0.046384,18ff00
22,23,0.361472,b8ff00
22,56,0.200384,66ff00
23,24,0.31789,a2ff00
23,57,0.0,0000ff
24,25,0.292048,95ff00
24,58,0.034416,12ff00
25,26,0.128848,42ff00
25,59,0.0,0000ff
26,27,0.140256,48ff00
26,60,0.35253,b4ff00
27,28,0.152224,4eff00
27,61,0.0,0000ff
28,29,0.140256,48ff00
28,62,0.133265,44ff00
29,30,0.140256,48ff00
29,63,0.045888,17ff00
30,31,0.147149,4bff00
30,64,0.0,0000ff
31,32,0.15193,4dff00
31,65,0.0,0000ff
32,33,0.140969,48ff00
32,66,0.0,0000ff
33,0,0.1632,53ff00
33,67,0.0,0000ff
34,35,0.022944,0cff00
34,68,0.0,0000ff
35,36,0.385973,c5ff00
35,69,0.0,0000ff
36,37,0.345888,b0ff00
36,70,0.0,0000ff
37,38,0.172944,58ff00
37,71,0.0,0000ff
38,39,0.069696,24ff00
38,72,0.132432,44ff00
39,40,0.0,0000ff
39,73,0.197184,65ff00
40,41,0.0,0000ff
40,74,0.208656,6aff00
41,42,0.0,0000ff
41,75,0.312112,9fff00
42,43,0.149136,4cff00
42,76,0.069696,24ff00
43,44,0.48598,f8ff00
43,77,0.172944,58ff00
44,45,0.822402,ff5b00
44,78,0.1312,43ff00
45,46,0.942464,ff1d00
45,79,0.17616,5aff00
46,47,1.0,ff0000
46,80,0.174928,59ff00
47,48,1.0,ff0000
47,81,0.0,0000ff
48,49,1.0,ff0000
48,82,0.0,0000ff
49,50,1.0,ff0000
49,83,0.0,0000ff
50,51,1.0,ff0000
50,84,0.0,0000ff
51,52,1.0,ff0000
51,85,0.0,0000ff
52,53,1.0,ff0000
52,86,0.0,0000ff
53,54,1.0,ff0000
53,87,0.0,0000ff
54,55,0.127056,41ff00
54,88,0.0,0000ff
55,56,0.722541,ff8e00
55,89,0.527856,fff100
56,57,0.340254,aeff00
56,90,0.491074,faff00
57,58,0.383342,c4ff00
57,91,0.0,0000ff
58,59,0.339065,adff00
58,92,0.0,0000ff
59,60,0.0,0000ff
59,93,0.3387,adff00
60,61,0.0,0000ff
60,94,0.373152,beff00
61,62,0.0,0000ff
61,95,0.0,0000ff
62,63,0.000432,00ff00
62,96,0.160608,52ff00
63,64,0.000432,00ff00
63,97,0.045888,17ff00
64,65,0.000432,00ff00
64,98,0.0,0000ff
65,66,0.004613,02ff00
65,99,0.0,0000ff
66,67,0.011472,06ff00
66,100,0.0,0000ff
67,34,0.011472,06ff00
67,101,0.0,0000ff
68,69,0.0,0000ff
68,102,0.0,0000ff
69,70,0.330421,a9ff00
69,103,0.0,0000ff
70,71,0.343267,afff00
70,104,0.0,0000ff
71,72,0.334617,abff00
71,105,0.0,0000ff
72,73,0.326741,a7ff00
72,106,0.131568,43ff00
73,74,0.22088,71ff00
73,107,0.301296,9aff00
74,75,0.128672,42ff00
74,108,0.302236,9aff00
75,76,0.071312,24ff00
75,109,0.0,0000ff
76,77,0.12984,42ff00
76,110,0.1084,37ff00
77,78,0.2004,66ff00
77,111,0.158703,51ff00
78,79,0.247277,7eff00
78,112,0.059952,1fff00
79,80,0.308719,9dff00
79,113,0.117504,3cff00
80,81,0.332778,aaff00
80,114,0.068832,23ff00
81,82,0.301908,9aff00
81,115,0.0,0000ff
82,83,0.285379,92ff00
82,116,0.0,0000ff
83,84,0.31784,a2ff00
83,117,0.0,0000ff
84,85,0.29965,99ff00
84,118,0.0,0000ff
85,86,0.272942,8bff00
85,119,0.0,0000ff
86,87,0.300322,99ff00
86,120,0.0,0000ff
87,88,0.306096,9cff00
87,121,0.0,0000ff
88,89,0.298183,98ff00
88,122,0.069696,24ff00
89,90,0.05736,1dff00
89,123,0.196306,64ff00
90,91,0.195024,63ff00
90,124,0.12904,42ff00
91,92,0.195024,63ff00
91,125,0.0,0000ff
92,93,0.213385,6dff00
92,126,0.0,0000ff
93,94,0.264352,87ff00
93,127,0.304648,9bff00
94,95,0.345088,b0ff00
94,128,0.347069,b1ff00
95,96,0.362865,b9ff00
95,129,0.0,0000ff
96,97,0.47128,f0ff00
96,130,0.068832,23ff00
97,98,0.494224,fcff00
97,131,0.022944,0cff00
98,99,0.493728,fcff00
98,132,0.0,0000ff
99,100,0.556774,ffe200
99,133,0.160608,52ff00
100,101,0.50261,fffe00
100,134,0.0,0000ff
101,68,0.448868,e5ff00
101,135,0.0,0000ff
102,103,0.0,0000ff
102,136,0.0,0000ff
103,104,0.0,0000ff
103,137,0.0,0000ff
104,105,0.0,0000ff
104,138,0.0,0000ff
105,106,0.0,0000ff
105,139,0.0,0000ff
106,107,0.0,0000ff
106,140,0.111762,39ff00
107,108,0.0,0000ff
107,141,0.313568,a0ff00
108,109,0.0,0000ff
108,142,0.26045,85ff00
109,110,0.822463,ff5b00
