5,1593,4,0,1
53,1612,1612,5,1,31,0,3
71,1612,49,0,3
72,1612,50,0,3
73,1612,51,0,3
74,1612,52,0,3
75,1612,53,0,3
78,1612,56,0,3
79,1612,57,0,3
80,1612,58,0,3
81,1612,59,0,3
82,1612,60,0,3
102,1598,101,1,2
220,1612,242,2,0
240,1612,262,3,0
265,1612,287,3,0
273,1629,272,1,2
283,1612,305,3,0
288,1612,310,3,0
304,1612,326,3,0
474,1629,473,1,2
536,1612,535,1,2
540,1612,541,2,1
559,1612,558,1,2
561,1612,562,2,1
749,1651,771,3,0
813,1616,792,2,3
1593,1585,2,0,4
1593,1588,2,0,4
1593,1594,2,0,4
1593,1595,2,0,4
1593,1597,2,0,4
1593,1605,2,0,4
1593,1612,2,0,4
1593,1614,2,0,4
1593,1619,2,0,4
1593,1620,2,0,4
1593,1622,2,0,4
1593,1628,2,0,4
1593,1632,2,0,4
1593,1642,2,0,4
1593,1645,2,0,4
1593,1647,2,0,4
1593,1657,2,0,4
1593,1661,2,0,4
1593,1664,2,0,4
1593,1666,2,0,4
1593,1683,2,0,4
1594,1612,727,0,4
1601,1619,902,0,4
1608,1611,1502,0,4
1608,1638,223,0,4
1611,1608,1502,0,4
1612,1585,53,0,4
1612,1594,726,0,4
1612,1610,53,0,4
1612,1613,53,0,4
1612,1616,53,0,4
1612,1622,53,0,4
1612,1630,770,0,4
1612,1632,770,0,4
1612,1647,53,0,4
1612,1657,53,0,4
1612,1666,726,0,4
1612,1668,53,0,4
1612,1673,53,0,4
1612,1681,53,0,4
1619,1601,880,0,4
1630,1612,858,0,4
1632,1612,836,0,4
1638,1608,223,0,4
1666,1612,727,0,4
