115,1605,1605,5,1,137,3,0
137,1605,1605,5,1,115,0,3,159,3,0
159,1605,1605,5,1,137,0,3,181,3,0
269,1635,291,3,0
270,1635,292,3,0
271,1635,293,3,0
283,1635,284,2,1
291,1635,292,2,1
292,1635,293,2,1
293,1635,1635,5,1,294,2,1
294,1635,1635,5,1,272,0,3,293,1,2,316,3,0
313,1635,291,0,3
314,1635,292,0,3
315,1635,293,0,3
772,1634,773,2,1
781,1655,782,2,1
1605,1613,137,0,4
1605,1635,290,0,4
1625,1635,293,0,4
1627,1669,838,0,4
1635,1587,293,0,4
1635,1602,293,0,4
1635,1605,293,0,4
1635,1608,293,0,4
1635,1625,293,0,4
1635,1638,293,0,4
1635,1643,293,0,4
1635,1653,293,0,4
1635,1674,293,0,4
1635,1682,293,0,4
1669,1627,838,0,4
1674,1635,306,0,4
1682,1635,307,0,4
