247,3364,367,3,0
367,3451,487,3,0
772,3421,771,1,2
826,3360,827,2,1
861,3427,862,2,1
907,3394,787,0,3
984,3427,985,2,1
1151,3400,1031,0,3
1270,3420,1390,3,0
1353,3427,1233,0,3
1600,3427,1480,0,3
1697,3427,3427,5,1,1696,1,2
1698,3427,1697,1,2
1754,3427,1634,0,3
1839,3451,1959,3,0
2046,3450,2047,2,1
2069,3394,2189,3,0
2071,3456,2191,3,0
2228,3402,2229,2,1
2290,3398,2170,0,3
3071,3403,3191,3,0
3227,3453,3228,2,1
3341,3414,3342,2,1
3369,3416,2320,0,4
3407,3441,1811,0,4
3416,3369,2320,0,4
3426,3432,2822,0,4
3432,3426,2942,0,4
3441,3407,1811,0,4
3451,3389,1087,0,4
