13,3438,133,2,0
46,3453,45,0,1
92,3376,212,2,0
259,3374,379,3,0
290,3442,3442,5,1,289,1,2,291,2,1
354,3377,355,2,1
409,3442,3442,5,1,289,0,3,408,1,2
410,3442,409,1,2
434,3442,314,0,3
435,3442,315,0,3
436,3442,316,0,3
437,3442,317,0,3
438,3442,318,0,3
530,3377,3377,5,1,531,2,1,650,3,0
530,3442,529,1,2
531,3377,3377,5,1,530,1,2,532,2,1,651,3,0
548,3442,547,1,2
559,3376,560,2,1
581,3428,582,2,1
650,3377,3377,5,1,530,0,3,649,1,2,651,2,1
650,3442,649,1,2
668,3442,667,1,2
770,3442,769,1,2
788,3442,787,1,2
851,3398,971,3,0
852,3401,972,3,0
890,3442,889,1,2
908,3442,907,1,2
925,3433,926,2,1
939,3376,1059,3,0
940,3376,1060,3,0
1010,3442,1009,1,2
1028,3442,1027,1,2
1078,3376,3376,5,1,1079,2,1
1079,3376,3376,5,1,960,2,3,1078,1,2
1130,3442,1129,1,2
1148,3442,1147,1,2
1183,3360,1184,2,1
1268,3442,1267,1,2
1394,3376,1395,2,1
1514,3442,1515,2,1
1809,3402,3402,5,1,1808,1,2,1810,2,1
1928,3402,3402,5,1,1808,0,3,1927,1,2
1929,3402,1928,1,2
1931,3402,1811,0,3
1932,3402,1812,0,3
1933,3402,1813,0,3
1934,3402,1814,0,3
2012,3376,1892,0,3
2531,3422,2651,3,0
2651,3458,2652,2,1
2652,3441,2532,0,3
2688,3447,2687,1,2
2712,3430,2592,0,3
2792,3377,2912,3,0
3028,3381,3148,3,0
3034,3369,2914,0,3
3070,3415,3190,3,0
3168,3415,3167,1,2
3334,3367,3214,0,3
3362,3423,1810,0,4
3377,3361,530,0,4
3377,3368,530,0,4
3377,3370,530,0,4
3377,3371,530,0,4
3377,3373,530,0,4
3377,3374,530,0,4
3377,3375,530,0,4
3377,3381,530,0,4
3377,3384,530,0,4
3377,3387,530,0,4
3377,3398,530,0,4
3377,3399,530,0,4
3377,3400,530,0,4
3377,3401,530,0,4
3377,3409,530,0,4
3377,3412,530,0,4
3377,3414,530,0,4
3377,3415,530,0,4
3377,3429,530,0,4
3377,3433,530,0,4
3377,3438,530,0,4
3377,3439,530,0,4
3377,3440,530,0,4
3377,3442,530,0,4
3377,3447,530,0,4
3377,3451,530,0,4
3377,3459,530,0,4
3381,3452,388,0,4
3398,3435,1331,0,4
3401,3409,1572,0,4
3401,3435,1572,0,4
3407,3442,529,0,4
3409,3401,1212,0,4
3409,3411,1094,0,4
3411,3409,1694,0,4
3423,3362,1803,0,4
3425,3432,1812,0,4
3432,3425,1556,0,4
3438,3417,853,0,4
3442,3377,409,0,4
3442,3406,409,0,4
3442,3407,409,0,4
3442,3444,409,0,4
