42,5287,41,0,1
262,5291,5291,5,1,263,2,1
263,5291,5291,5,1,153,0,3,262,1,2,264,2,1
267,5371,266,1,2
342,5291,343,2,1
454,5291,455,2,1
529,5312,419,0,3
567,5291,568,2,1
679,5291,680,2,1
760,5357,870,3,0
1301,5367,1411,3,0
1572,5291,1462,0,3
1604,5291,1494,0,3
1696,5327,1695,1,2
1830,5303,1720,0,3
1952,5297,2062,3,0
1973,5356,1974,2,1
2075,5287,2076,2,1
2373,5362,2263,0,3
2447,5364,2337,0,3
2496,5311,2497,2,1
3068,5342,3069,2,1
3235,5288,3234,1,2
3773,5290,3883,3,0
3832,5344,3833,2,1
4252,5345,4362,3,0
4410,5342,4520,3,0
4412,5373,4302,0,3
4612,5324,4613,2,1
5047,5367,5048,2,1
5132,5368,5133,2,1
5288,5358,1551,0,4
5291,5301,262,0,4
5291,5312,262,0,4
5291,5377,262,0,4
5295,5313,2652,0,4
5299,5327,2868,0,4
5312,5291,223,0,4
5313,5295,2982,0,4
5327,5299,2868,0,4
5358,5288,1551,0,4
