349,1587,1587,5,1,371,3,0
354,1587,353,1,2
355,1587,354,1,2
356,1587,355,1,2
357,1587,356,1,2
368,1587,369,2,1
369,1587,370,2,1
370,1587,371,2,1
371,1587,1587,5,1,349,0,3
557,1587,556,1,2
563,1587,564,2,1
1278,1672,1300,3,0
1294,1672,1316,3,0
1300,1672,1322,3,0
1316,1672,1338,3,0
1322,1672,1344,3,0
1338,1672,1360,3,0
1344,1672,1366,3,0
1360,1672,1382,3,0
1366,1672,1388,3,0
1382,1672,1404,3,0
1388,1672,1410,3,0
1400,1672,1401,2,1
1404,1672,1426,3,0
1410,1672,1432,3,0
1426,1672,1448,3,0
1432,1672,1454,3,0
1447,1586,1425,0,3
1448,1672,1470,3,0
1454,1672,1476,3,0
1470,1672,1492,3,0
1471,1668,1470,1,2
1476,1672,1498,3,0
1492,1672,1514,3,0
1498,1672,1520,3,0
1512,1672,1534,3,0
1513,1672,1535,3,0
1514,1672,1536,3,0
1520,1672,1672,5,1
1534,1672,1535,2,1
1535,1672,1536,2,1
1536,1672,1537,2,1
1542,1672,1520,0,3
1556,1672,1534,0,3
1557,1672,1535,0,3
1558,1672,1536,0,3
1584,1587,381,0,4
1587,1584,371,0,4
1587,1585,371,0,4
1587,1588,371,0,4
1587,1590,371,0,4
1587,1591,371,0,4
1587,1592,371,0,4
1587,1594,371,0,4
1587,1595,371,0,4
1587,1597,371,0,4
1587,1598,371,0,4
1587,1600,371,0,4
1587,1606,371,0,4
1587,1612,371,0,4
1587,1614,371,0,4
1587,1617,371,0,4
1587,1620,371,0,4
1587,1622,371,0,4
1587,1623,371,0,4
1587,1628,371,0,4
1587,1633,371,0,4
1587,1636,371,0,4
1587,1637,371,0,4
1587,1642,371,0,4
1587,1645,371,0,4
1587,1649,371,0,4
1587,1650,371,0,4
1587,1652,371,0,4
1587,1655,371,0,4
1587,1656,371,0,4
1587,1659,371,0,4
1587,1662,371,0,4
1587,1663,371,0,4
1587,1664,371,0,4
1587,1666,371,0,4
1587,1675,371,0,4
1587,1680,371,0,4
1672,1589,1520,0,4
1672,1604,1520,0,4
1672,1644,1520,0,4
1672,1646,1520,0,4
1672,1654,1520,0,4
1672,1660,1520,0,4
1672,1667,1520,0,4
1672,1676,1520,0,4
