122,387,109,0,3
170,387,169,1,1
171,387,170,1,2
172,387,171,1,2
182,387,387,5,1,169,0,2
183,387,182,1,1
214,387,227,3,0
239,387,252,3,0
251,387,264,3,0
263,387,276,3,0
276,387,289,3,0
288,387,289,2,1
300,387,301,2,1
351,387,57,0,4
352,387,169,0,4
353,387,221,0,4
357,387,31,0,4
358,387,57,0,4
359,387,317,0,4
361,387,195,0,4
364,387,195,0,4
370,387,221,0,4
374,387,31,0,4
376,387,221,0,4
380,387,25,0,4
382,387,31,0,4
384,387,57,0,4
387,351,6,0,4
387,352,169,0,4
387,353,182,0,4
387,356,169,0,4
387,357,6,0,4
387,358,6,0,4
387,359,344,0,4
387,360,182,0,4
387,361,182,0,4
387,364,182,0,4
387,365,169,0,4
387,370,182,0,4
387,372,169,0,4
387,374,6,0,4
387,375,169,0,4
387,376,182,0,4
387,378,169,0,4
387,380,6,0,4
387,382,6,0,4
387,383,182,0,4
387,384,6,0,4
387,388,169,0,4
387,389,169,0,4
387,390,169,0,4
387,391,6,0,4
387,393,182,0,4
387,394,6,0,4
387,396,6,0,4
387,398,182,0,4
387,400,169,0,4
387,402,182,0,4
387,404,6,0,4
387,405,169,0,4
387,406,6,0,4
387,407,169,0,4
387,408,182,0,4
387,411,6,0,4
387,413,169,0,4
387,415,182,0,4
387,418,182,0,4
387,419,6,0,4
387,420,169,0,4
387,421,182,0,4
387,424,169,0,4
387,425,182,0,4
387,427,169,0,4
387,429,344,0,4
387,430,169,0,4
387,431,344,0,4
387,432,6,0,4
387,433,182,0,4
387,434,169,0,4
387,436,6,0,4
387,437,182,0,4
387,438,6,0,4
387,439,182,0,4
387,443,6,0,4
387,444,6,0,4
387,445,182,0,4
387,446,182,0,4
387,448,182,0,4
389,387,169,0,4
391,387,31,0,4
393,387,221,0,4
394,387,31,0,4
396,387,32,0,4
398,387,221,0,4
402,387,221,0,4
404,387,31,0,4
406,387,31,0,4
407,387,173,0,4
411,387,1,0,4
413,387,174,0,4
418,387,221,0,4
419,387,31,0,4
429,387,317,0,4
431,387,343,0,4
432,387,31,0,4
433,387,195,0,4
436,387,31,0,4
437,387,221,0,4
438,387,31,0,4
443,387,1,0,4
444,387,31,0,4
446,387,221,0,4
