29,353,42,3,0
30,353,43,3,0
43,353,353,5,1,44,2,1
44,353,353,5,1,31,0,3,43,1,2,57,3,0
55,353,42,0,3
56,353,43,0,3
133,353,120,0,3
302,353,315,3,0
327,353,328,2,1
339,353,340,2,1
353,354,43,0,4
353,356,43,0,4
353,360,43,0,4
353,369,43,0,4
353,371,43,0,4
353,380,43,0,4
353,383,43,0,4
353,388,43,0,4
353,407,43,0,4
353,408,43,0,4
353,410,43,0,4
353,411,43,0,4
353,413,43,0,4
353,415,43,0,4
353,419,43,0,4
353,421,43,0,4
353,425,43,0,4
353,427,43,0,4
353,434,43,0,4
353,439,43,0,4
353,443,43,0,4
353,445,43,0,4
353,448,43,0,4
354,353,64,0,4
360,353,40,0,4
369,353,64,0,4
380,353,38,0,4
383,353,26,0,4
388,353,40,0,4
407,353,40,0,4
410,353,64,0,4
415,353,40,0,4
419,353,43,0,4
425,353,40,0,4
427,353,13,0,4
439,353,40,0,4
443,353,1,0,4
445,353,40,0,4
448,353,26,0,4
