0,4,1.000000
0,5,0.125000
1,4,1.000000
1,5,0.125000
2,4,1.000000
2,5,0.125000
3,4,1.000000
3,5,0.125000
4,4,1.000000
4,5,0.125000
5,4,1.000000
5,5,0.125000
6,4,1.000000
6,5,0.125000
7,4,1.000000
7,5,0.125000
8,4,1.000000
8,5,0.125000
9,4,1.000000
9,5,0.125000
10,4,1.000000
10,5,0.125000
11,4,1.000000
11,5,0.125000
12,4,1.000000
12,5,0.125000
13,4,1.000000
13,5,0.125000
14,4,1.000000
14,5,0.125000
15,4,1.000000
15,5,0.125000
16,4,1.000000
16,5,0.125000
17,4,1.000000
17,5,0.125000
18,4,1.000000
18,5,0.125000
19,4,1.000000
19,5,0.125000
20,4,1.000000
20,5,0.125000
21,4,1.000000
21,5,0.125000
22,4,1.000000
22,5,0.125000
23,4,1.000000
23,5,0.125000
24,4,1.000000
24,5,0.125000
25,4,1.000000
25,5,0.125000
26,4,1.000000
26,5,0.125000
27,4,1.000000
27,5,0.125000
28,4,1.000000
28,5,0.125000
29,4,1.000000
29,5,0.125000
30,4,1.000000
30,5,0.125000
31,4,1.000000
31,5,0.125000
32,4,1.000000
32,5,0.125000
33,4,1.000000
33,5,0.125000
34,4,1.000000
34,5,0.125000
35,4,1.000000
35,5,0.125000
36,4,1.000000
36,5,0.125000
37,4,1.000000
37,5,0.125000
38,4,1.000000
38,5,0.125000
39,4,1.000000
39,5,0.125000
40,4,1.000000
40,5,0.125000
41,4,1.000000
41,5,0.125000
42,4,1.000000
42,5,0.125000
43,4,1.000000
43,5,0.125000
44,4,1.000000
44,5,0.125000
45,4,1.000000
45,5,0.125000
46,4,1.000000
46,5,0.125000
47,4,1.000000
47,5,0.125000
48,4,1.000000
48,5,0.125000
49,4,1.000000
49,5,0.125000
50,4,1.000000
50,5,0.125000
51,4,1.000000
51,5,0.125000
52,4,1.000000
52,5,0.125000
53,4,1.000000
53,5,0.125000
54,4,1.000000
54,5,0.125000
55,4,1.000000
55,5,0.125000
56,4,1.000000
56,5,0.125000
57,4,1.000000
57,5,0.125000
58,4,1.000000
58,5,0.125000
59,4,1.000000
59,5,0.125000
60,4,1.000000
60,5,0.125000
61,4,1.000000
61,5,0.125000
62,4,1.000000
62,5,0.125000
63,4,1.000000
63,5,0.125000
64,4,1.000000
64,5,0.125000
65,4,1.000000
65,5,0.125000
66,4,1.000000
66,5,0.125000
67,4,1.000000
67,5,0.125000
68,4,1.000000
68,5,0.125000
69,4,1.000000
69,5,0.125000
70,4,1.000000
70,5,0.125000
71,4,1.000000
71,5,0.125000
72,4,1.000000
72,5,0.125000
73,4,1.000000
73,5,0.125000
74,4,1.000000
74,5,0.125000
75,4,1.000000
75,5,0.125000
76,4,1.000000
76,5,0.125000
77,4,1.000000
77,5,0.125000
78,4,1.000000
78,5,0.125000
79,4,1.000000
79,5,0.125000
80,4,1.000000
80,5,0.125000
81,4,1.000000
81,5,0.125000
82,4,1.000000
82,5,0.125000
83,4,1.000000
83,5,0.125000
84,4,1.000000
84,5,0.125000
85,4,1.000000
85,5,0.125000
86,4,1.000000
86,5,0.125000
87,4,1.000000
87,5,0.125000
88,4,1.000000
88,5,0.125000
89,4,1.000000
89,5,0.125000
90,4,1.000000
90,5,0.125000
91,4,1.000000
91,5,0.125000
92,4,1.000000
92,5,0.125000
93,4,1.000000
93,5,0.125000
94,4,1.000000
94,5,0.125000
95,4,1.000000
95,5,0.125000
96,4,1.000000
96,5,0.125000
97,4,1.000000
97,5,0.125000
98,4,1.000000
98,5,0.125000
99,4,1.000000
99,5,0.125000
100,4,1.000000
100,5,0.125000
101,4,1.000000
101,5,0.125000
102,4,1.000000
102,5,0.125000
103,4,1.000000
103,5,0.125000
104,4,1.000000
104,5,0.125000
105,4,1.000000
105,5,0.125000
106,4,1.000000
106,5,0.125000
107,4,1.000000
107,5,0.125000
108,4,1.000000
108,5,0.125000
109,4,1.000000
109,5,0.125000
110,4,1.000000
110,5,0.125000
111,4,1.000000
111,5,0.125000
112,4,1.000000
112,5,0.125000
113,4,1.000000
113,5,0.125000
114,4,1.000000
114,5,0.125000
115,4,1.000000
115,5,0.125000
116,4,1.000000
116,5,0.125000
117,4,1.000000
117,5,0.125000
118,4,1.000000
118,5,0.125000
119,4,1.000000
119,5,0.125000
120,4,1.000000
120,5,0.125000
121,4,1.000000
121,5,0.125000
122,4,1.000000
122,5,0.125000
123,4,1.000000
123,5,0.125000
124,4,1.000000
124,5,0.125000
125,4,1.000000
125,5,0.125000
126,4,1.000000
126,5,0.125000
127,4,1.000000
127,5,0.125000
128,4,1.000000
128,5,0.125000
129,4,1.000000
129,5,0.125000
130,4,1.000000
130,5,0.125000
131,4,1.000000
131,5,0.125000
132,4,1.000000
132,5,0.125000
133,4,1.000000
133,5,0.125000
134,4,1.000000
134,5,0.125000
135,4,1.000000
135,5,0.125000
136,4,1.000000
136,5,0.125000
137,4,1.000000
137,5,0.125000
138,4,1.000000
138,5,0.125000
139,4,1.000000
139,5,0.125000
140,4,1.000000
140,5,0.125000
