56,1322,1322,5,1,55,1,2
91,1322,1322,5,1,55,0,3,90,1,2
92,1322,91,1,2
97,1322,61,0,3
98,1322,62,0,3
99,1322,63,0,3
128,1322,127,1,2
384,1327,383,1,2
389,1341,425,3,0
423,1322,459,3,0
529,1322,530,2,1
530,1382,531,2,1
563,1322,564,2,1
608,1382,644,3,0
642,1382,678,3,0
643,1382,679,3,0
644,1382,680,3,0
650,1382,686,3,0
668,1322,669,2,1
677,1382,713,3,0
678,1382,714,3,0
679,1382,715,3,0
680,1382,716,3,0
681,1382,717,3,0
686,1382,1382,5,1,687,2,1,722,3,0
687,1382,1382,5,1,686,1,2,688,2,1,723,3,0
711,1382,712,2,1
712,1382,713,2,1
722,1382,1382,5,1,686,0,3,723,2,1
1273,1308,1274,2,1
1299,1382,707,0,4
1322,1325,56,0,4
1322,1328,56,0,4
1322,1380,91,0,4
1322,1385,56,0,4
1322,1393,56,0,4
1331,1382,686,0,4
1382,1299,686,0,4
1382,1308,686,0,4
1382,1331,686,0,4
1385,1322,59,0,4
