29,1362,65,2,0
47,1335,83,3,0
81,1335,82,2,1
82,1335,83,2,1
83,1335,1335,5,1,84,2,1,119,3,0
84,1335,1335,5,1,48,0,3,83,1,2,85,2,1
119,1335,1335,5,1,83,0,3,118,1,2,155,3,0
1074,1316,1110,3,0
1078,1371,1079,2,1
1310,1335,83,0,4
1335,1301,83,0,4
1335,1305,83,0,4
1335,1310,83,0,4
1335,1316,83,0,4
1335,1320,83,0,4
1335,1323,83,0,4
1335,1328,83,0,4
1335,1333,83,0,4
1335,1350,83,0,4
1335,1352,83,0,4
1335,1353,83,0,4
1335,1356,83,0,4
1335,1358,83,0,4
1335,1360,83,0,4
1335,1366,83,0,4
1335,1370,83,0,4
1335,1372,83,0,4
1335,1379,83,0,4
1335,1384,83,0,4
1335,1388,83,0,4
1335,1390,83,0,4
1335,1393,83,0,4
