9,1365,1365,5,1,10,1,0,45,2,0,1269,3,3
403,1302,439,3,0
463,1395,464,2,1
733,1345,732,1,2
1037,1356,1038,2,1
1175,1356,1176,2,1
1268,1365,1269,2,1
1269,1365,1365,5,1,9,3,3,1270,2,1
1270,1365,1365,5,1,10,3,3,1269,1,2
1365,1301,1269,0,4
1365,1305,1269,0,4
1365,1316,1269,0,4
1365,1333,1269,0,4
1365,1352,1269,0,4
1365,1353,1269,0,4
1365,1356,1269,0,4
1365,1358,1269,0,4
1365,1360,1269,0,4
1365,1366,1269,0,4
1365,1370,1269,0,4
1365,1372,1269,0,4
1365,1379,1269,0,4
1365,1384,1269,0,4
1365,1388,1269,0,4
1365,1390,1269,0,4
