5,1333,1265,3,3
24,1333,25,1,0
30,1333,1290,3,3
41,1333,5,0,2
60,1333,61,2,1
66,1333,30,0,2
77,1333,41,0,3
96,1333,97,2,1
102,1333,66,0,3
113,1333,77,0,3
132,1333,133,2,1
138,1333,102,0,3
149,1333,113,0,3
168,1333,169,2,1
174,1333,138,0,3
185,1333,149,0,3
204,1333,205,2,1
210,1333,174,0,3
221,1333,185,0,3
240,1333,241,2,1
246,1333,210,0,3
257,1333,221,0,3
276,1333,277,2,1
282,1333,246,0,3
293,1333,257,0,3
312,1333,313,2,1
313,1333,314,2,1
318,1333,282,0,3
329,1333,293,0,3
350,1333,351,2,1
354,1333,318,0,3
365,1333,329,0,3
386,1333,387,2,1
390,1333,354,0,3
401,1333,365,0,3
424,1333,388,0,3
426,1333,390,0,3
437,1333,401,0,3
460,1333,424,0,3
461,1333,425,0,3
462,1333,426,0,3
498,1333,462,0,3
1193,1333,1333,5,1
1194,1333,1193,1,2
1212,1333,1213,2,1
1215,1333,1216,2,1
1216,1333,1217,2,1
1217,1333,1218,2,1
1229,1333,1193,0,3
1248,1333,1249,2,1
1254,1333,1218,0,3
1265,1333,1229,0,3
1284,1333,1285,2,1
1290,1333,1254,0,3
1301,1333,1191,0,4
1333,1301,1193,0,4
1333,1353,1193,0,4
1333,1372,1193,0,4
1353,1333,1193,0,4
1372,1333,1191,0,4
