19,1312,1279,3,3
19,1371,1279,3,3
20,1367,1280,3,3
40,1308,76,3,0
52,1322,53,2,1
91,1312,55,0,3
91,1324,55,0,3
91,1326,55,0,3
91,1371,55,0,3
92,1357,56,0,3
92,1367,56,0,3
112,1308,148,3,0
136,1310,137,2,1
136,1375,137,2,1
163,1312,127,0,3
163,1324,127,0,3
163,1326,127,0,3
163,1331,127,0,3
163,1371,127,0,3
164,1300,128,0,3
164,1332,128,0,3
164,1354,128,0,3
164,1357,128,0,3
164,1367,128,0,3
184,1308,220,3,0
208,1335,209,2,1
208,1375,209,2,1
235,1312,199,0,3
235,1313,199,0,3
235,1324,199,0,3
235,1326,199,0,3
235,1331,199,0,3
235,1342,199,0,3
235,1371,199,0,3
236,1300,200,0,3
236,1332,200,0,3
236,1354,200,0,3
236,1357,200,0,3
236,1367,200,0,3
236,1373,200,0,3
256,1308,292,3,0
280,1335,281,2,1
307,1312,271,0,3
307,1313,271,0,3
307,1324,271,0,3
307,1326,271,0,3
307,1331,271,0,3
307,1342,271,0,3
308,1300,272,0,3
308,1321,272,0,3
308,1332,272,0,3
308,1341,272,0,3
308,1354,272,0,3
308,1367,272,0,3
308,1373,272,0,3
308,1391,272,0,3
352,1364,353,2,1
379,1313,343,0,3
379,1324,343,0,3
379,1326,343,0,3
379,1331,343,0,3
379,1342,343,0,3
380,1300,344,0,3
380,1321,344,0,3
380,1332,344,0,3
380,1341,344,0,3
380,1354,344,0,3
380,1367,344,0,3
380,1373,344,0,3
380,1391,344,0,3
424,1364,425,2,1
448,1313,447,1,2
451,1324,415,0,3
451,1326,415,0,3
451,1331,415,0,3
451,1342,415,0,3
452,1300,416,0,3
452,1321,416,0,3
452,1332,416,0,3
452,1341,416,0,3
452,1354,416,0,3
452,1373,416,0,3
452,1391,416,0,3
463,1345,464,2,1
496,1364,497,2,1
523,1326,487,0,3
523,1342,487,0,3
524,1300,488,0,3
524,1332,488,0,3
524,1354,488,0,3
524,1373,488,0,3
535,1376,536,2,1
595,1342,559,0,3
596,1373,560,0,3
667,1342,631,0,3
679,1311,680,2,1
679,1337,680,2,1
679,1351,680,2,1
751,1361,752,2,1
812,1372,776,0,3
884,1372,848,0,3
925,1340,961,3,0
956,1372,920,0,3
988,1362,989,2,1
1000,1333,1001,2,1
1028,1372,992,0,3
1048,1308,1084,3,0
1072,1333,1073,2,1
1072,1384,1073,2,1
1099,1371,1063,0,3
1100,1372,1064,0,3
1120,1308,1156,3,0
1171,1312,1135,0,3
1171,1371,1135,0,3
1172,1372,1136,0,3
1183,1388,1184,2,1
1192,1308,1228,3,0
1243,1312,1207,0,3
1243,1371,1207,0,3
1244,1367,1208,0,3
1255,1356,1256,2,1
1255,1358,1256,2,1
1264,1308,4,3,3
1297,1373,121,0,4
1373,1297,123,0,4
1377,1383,335,0,4
1383,1377,335,0,4
